Condition,File,Label,IoU
resized,image_334.jpg,Raam,0.9001
resized,image_334.jpg,Deur,0.9391
resized,image_334.jpg,Raam,0.6566
resized,image_334.jpg,Deur,0.8968
resized,image_334.jpg,Deur,0.9519
resized,image_334.jpg,Raam,0.955
resized,image_334.jpg,Raam,0.8496
resized,image_334.jpg,Raam,0.0
resized,image_334.jpg,Zonnepaneel,0.0
resized,image_335.jpg,Zonnepaneel,0.8292
resized,image_335.jpg,Zonnepaneel,0.8972
resized,image_335.jpg,Deur,0.9444
resized,image_335.jpg,Deur,0.9329
resized,image_335.jpg,Raam,0.8891
resized,image_335.jpg,Raam,0.9445
resized,image_335.jpg,Deur,0.0
resized,image_336.jpg,Raam,0.9406
resized,image_336.jpg,Deur,0.9282
resized,image_336.jpg,Deur,0.9536
resized,image_336.jpg,Deur,0.9547
resized,image_336.jpg,Raam,0.9106
resized,image_336.jpg,Raam,0.9218
resized,image_336.jpg,Raam,0.0
resized,image_336.jpg,Raam,0.885
resized,image_336.jpg,Raam,0.9198
resized,image_337.jpg,Zonnepaneel,0.0
resized,image_337.jpg,Raam,0.8593
resized,image_337.jpg,Deur,0.0
resized,image_337.jpg,Raam,0.0
resized,image_337.jpg,Raam,0.0
resized,image_338.jpg,Raam,0.0
resized,image_338.jpg,Raam,0.7383
resized,image_338.jpg,Raam,0.9565
resized,image_338.jpg,Raam,0.9093
resized,image_339.jpg,Raam,0.6112
resized,image_339.jpg,Raam,0.6405
resized,image_339.jpg,Raam,0.0
resized,image_340.jpg,Deur,0.9366
resized,image_340.jpg,Raam,0.9214
resized,image_340.jpg,Zonnepaneel,0.0
resized,image_340.jpg,Raam,0.0
resized,image_340.jpg,Raam,0.7071
resized,image_340.jpg,Raam,0.0
resized,image_340.jpg,Deur,0.0
resized,image_340.jpg,Zonnepaneel,0.0
resized,image_340.jpg,Raam,0.2113
resized,image_340.jpg,Zonnepaneel,0.0
resized,image_346.jpg,Zonnepaneel,0.8879
resized,image_346.jpg,Zonnepaneel,0.9394
resized,image_346.jpg,Zonnepaneel,0.9408
resized,image_346.jpg,Raam,0.9261
resized,image_346.jpg,Deur,0.0
resized,image_346.jpg,Raam,0.8786
resized,image_346.jpg,Raam,0.0006
resized,image_346.jpg,Raam,0.8454
resized,image_346.jpg,Raam,0.5946
resized,image_346.jpg,Deur,0.8874
resized,image_346.jpg,Raam,0.9026
resized,image_346.jpg,Zonnepaneel,0.6232
resized,image_346.jpg,Raam,0.928
resized,image_346.jpg,Raam,0.9259
resized,image_346.jpg,Raam,0.9617
resized,image_349.jpg,Raam,0.9543
resized,image_349.jpg,Raam,0.0
resized,image_349.jpg,Deur,0.6393
resized,image_349.jpg,Raam,0.9143
resized,image_349.jpg,Raam,0.7617
resized,image_349.jpg,Raam,0.0
resized,image_35.jpg,Deur,0.9572
resized,image_35.jpg,Raam,0.416
resized,image_35.jpg,Raam,0.4435
resized,image_35.jpg,Deur,0.9593
resized,image_35.jpg,Raam,0.9448
resized,image_35.jpg,Raam,0.0
resized,image_350.jpg,Raam,0.9579
resized,image_350.jpg,Raam,0.9639
resized,image_350.jpg,Raam,0.9374
resized,image_350.jpg,Raam,0.9075
resized,image_350.jpg,Raam,0.9634
resized,image_350.jpg,Raam,0.8903
resized,image_350.jpg,Deur,0.897
resized,image_350.jpg,Raam,0.8799
resized,image_350.jpg,Deur,0.833
resized,image_350.jpg,Raam,0.0
resized,image_352.jpg,Raam,0.9067
resized,image_352.jpg,Deur,0.9723
resized,image_352.jpg,Raam,0.9131
resized,image_352.jpg,Raam,0.9033
resized,image_352.jpg,Raam,0.3639
resized,image_353.jpg,Zonnepaneel,0.9272
resized,image_353.jpg,Raam,0.9281
resized,image_353.jpg,Raam,0.0
resized,image_353.jpg,Raam,0.0
resized,image_353.jpg,Raam,0.0
resized,image_353.jpg,Zonnepaneel,0.8518
resized,image_353.jpg,Raam,0.0
resized,image_353.jpg,Raam,0.9452
resized,image_353.jpg,Raam,0.7664
resized,image_354.jpg,Deur,0.949
resized,image_354.jpg,Raam,0.9317
resized,image_354.jpg,Raam,0.9228
resized,image_354.jpg,Raam,0.9232
resized,image_354.jpg,Raam,0.9417
resized,image_356.jpg,Raam,0.0
resized,image_356.jpg,Raam,0.0
resized,image_356.jpg,Raam,0.0
resized,image_356.jpg,Deur,0.9616
resized,image_356.jpg,Raam,0.8923
resized,image_356.jpg,Raam,0.0
resized,image_356.jpg,Raam,0.8831
resized,image_356.jpg,Raam,0.0
resized,image_356.jpg,Raam,0.8758
resized,image_358.jpg,Deur,0.9338
resized,image_358.jpg,Raam,0.9358
resized,image_358.jpg,Raam,0.9262
resized,image_358.jpg,Raam,0.9655
resized,image_358.jpg,Raam,0.8326
resized,image_358.jpg,Deur,0.9576
resized,image_358.jpg,Raam,0.9684
resized,image_359.jpg,Raam,0.8819
resized,image_359.jpg,Deur,0.0
resized,image_36.jpg,Raam,0.9601
resized,image_36.jpg,Raam,0.8063
resized,image_36.jpg,Raam,0.0
resized,image_36.jpg,Deur,0.9288
resized,image_36.jpg,Raam,0.5422
resized,image_36.jpg,Raam,0.8713
resized,image_36.jpg,Raam,0.9112
resized,image_360.jpg,Raam,0.8858
resized,image_360.jpg,Raam,0.9124
resized,image_360.jpg,Raam,0.9194
resized,image_360.jpg,Raam,0.9462
resized,image_360.jpg,Raam,0.6112
resized,image_360.jpg,Raam,0.0
resized,image_360.jpg,Raam,0.0
resized,image_360.jpg,Raam,0.9118
resized,image_360.jpg,Raam,0.0
resized,image_360.jpg,Deur,0.7023
resized,image_360.jpg,Raam,0.4441
resized,image_365.jpg,Deur,0.9677
resized,image_365.jpg,Raam,0.9348
resized,image_365.jpg,Deur,0.9166
resized,image_365.jpg,Raam,0.9276
resized,image_365.jpg,Deur,0.8495
resized,image_365.jpg,Raam,0.8617
resized,image_365.jpg,Raam,0.8843
resized,image_365.jpg,Raam,0.9455
resized,image_365.jpg,Raam,0.8619
resized,image_365.jpg,Raam,0.0
resized,image_365.jpg,Raam,0.9092
resized,image_365.jpg,Raam,0.0
resized,image_365.jpg,Raam,0.9057
resized,image_366.jpg,Raam,0.9179
resized,image_366.jpg,Raam,0.8956
resized,image_366.jpg,Raam,0.8429
resized,image_366.jpg,Raam,0.0
resized,image_366.jpg,Raam,0.9302
resized,image_367.jpg,Raam,0.9221
resized,image_367.jpg,Raam,0.888
resized,image_367.jpg,Raam,0.9212
resized,image_367.jpg,Raam,0.7899
resized,image_367.jpg,Raam,0.8325
resized,image_367.jpg,Raam,0.9358
resized,image_367.jpg,Raam,0.3865
resized,image_367.jpg,Raam,0.8987
resized,image_367.jpg,Deur,0.003
resized,image_368.jpg,Raam,0.0
resized,image_368.jpg,Deur,0.9149
resized,image_368.jpg,Raam,0.9012
resized,image_368.jpg,Raam,0.0
resized,image_368.jpg,Raam,0.8354
resized,image_368.jpg,Raam,0.924
resized,image_368.jpg,Raam,0.9385
resized,image_368.jpg,Raam,0.9513
resized,image_368.jpg,Deur,0.9438
resized,image_368.jpg,Raam,0.9324
resized,image_368.jpg,Raam,0.9622
resized,image_368.jpg,Raam,0.9225
resized,image_368.jpg,Raam,0.9288
resized,image_369.jpg,Deur,0.9575
resized,image_369.jpg,Deur,0.9488
resized,image_369.jpg,Raam,0.0
resized,image_37.jpg,Raam,0.8933
resized,image_37.jpg,Raam,0.8563
resized,image_370.jpg,Raam,0.0
resized,image_370.jpg,Raam,0.8599
resized,image_370.jpg,Deur,0.9564
resized,image_370.jpg,Raam,0.7644
resized,image_370.jpg,Raam,0.9232
resized,image_372.jpg,Deur,0.9678
resized,image_372.jpg,Zonnepaneel,0.8645
resized,image_372.jpg,Raam,0.9127
resized,image_372.jpg,Raam,0.6006
resized,image_372.jpg,Deur,0.9077
resized,image_372.jpg,Raam,0.0
resized,image_372.jpg,Deur,0.0
resized,image_372.jpg,Raam,0.8843
resized,image_372.jpg,Raam,0.8399
resized,image_372.jpg,Raam,0.0
resized,image_373.jpg,Raam,0.9311
resized,image_373.jpg,Raam,0.0
resized,image_373.jpg,Raam,0.7716
resized,image_373.jpg,Deur,0.8916
resized,image_373.jpg,Deur,0.9745
resized,image_373.jpg,Raam,0.5218
resized,image_373.jpg,Raam,0.8219
resized,image_373.jpg,Raam,0.9011
resized,image_373.jpg,Deur,0.9065
resized,image_373.jpg,Raam,0.9306
resized,image_373.jpg,Raam,0.8824
resized,image_374.jpg,Deur,0.9544
resized,image_374.jpg,Raam,0.9256
resized,image_374.jpg,Raam,0.0
resized,image_374.jpg,Raam,0.9428
resized,image_374.jpg,Raam,0.6243
resized,image_374.jpg,Deur,0.6998
resized,image_374.jpg,Raam,0.892
resized,image_374.jpg,Raam,0.6159
resized,image_374.jpg,Raam,0.6456
resized,image_374.jpg,Deur,0.0
resized,image_374.jpg,Deur,0.9683
resized,image_374.jpg,Raam,0.7703
resized,image_374.jpg,Raam,0.9484
resized,image_376.jpg,Raam,0.9037
resized,image_376.jpg,Raam,0.0
resized,image_376.jpg,Raam,0.0
resized,image_377.jpg,Raam,0.9337
resized,image_377.jpg,Raam,0.8883
resized,image_377.jpg,Raam,0.9385
resized,image_377.jpg,Deur,0.9629
resized,image_377.jpg,Raam,0.8699
resized,image_377.jpg,Deur,0.7439
resized,image_377.jpg,Raam,0.934
resized,image_377.jpg,Raam,0.8789
resized,image_377.jpg,Raam,0.5255
resized,image_377.jpg,Raam,0.7698
resized,image_377.jpg,Raam,0.8554
resized,image_377.jpg,Deur,0.0
resized,image_377.jpg,Raam,0.5191
resized,image_377.jpg,Raam,0.9361
resized,image_38.jpg,Raam,0.9366
resized,image_38.jpg,Raam,0.9371
resized,image_38.jpg,Raam,0.9125
resized,image_38.jpg,Raam,0.9402
resized,image_38.jpg,Raam,0.9211
resized,image_38.jpg,Raam,0.5689
resized,image_38.jpg,Raam,0.0
resized,image_38.jpg,Raam,0.9552
resized,image_38.jpg,Raam,0.9435
resized,image_38.jpg,Raam,0.5179
resized,image_38.jpg,Raam,0.9462
resized,image_38.jpg,Raam,0.8619
resized,image_38.jpg,Raam,0.0
resized,image_38.jpg,Raam,0.0
resized,image_380.jpg,Raam,0.8553
resized,image_380.jpg,Raam,0.0
resized,image_380.jpg,Raam,0.8655
resized,image_381.jpg,Deur,0.9762
resized,image_381.jpg,Raam,0.9009
resized,image_381.jpg,Raam,0.0
resized,image_381.jpg,Raam,0.0
resized,image_381.jpg,Deur,0.8927
resized,image_381.jpg,Raam,0.3025
resized,image_381.jpg,Deur,0.8962
resized,image_381.jpg,Deur,0.9059
resized,image_381.jpg,Deur,0.9397
resized,image_381.jpg,Raam,0.0
resized,image_382.jpg,Raam,0.9673
resized,image_382.jpg,Raam,0.956
resized,image_382.jpg,Raam,0.9406
resized,image_382.jpg,Deur,0.9488
resized,image_382.jpg,Raam,0.853
resized,image_383.jpg,Raam,0.8974
resized,image_383.jpg,Raam,0.0
resized,image_383.jpg,Raam,0.8679
resized,image_383.jpg,Deur,0.9071
resized,image_383.jpg,Raam,0.0
resized,image_383.jpg,Raam,0.0
resized,image_383.jpg,Raam,0.8884
resized,image_383.jpg,Raam,0.0
resized,image_385.jpg,Raam,0.9524
resized,image_385.jpg,Raam,0.9456
resized,image_385.jpg,Deur,0.9658
resized,image_387.jpg,Deur,0.9368
resized,image_387.jpg,Raam,0.0
resized,image_387.jpg,Deur,0.0
resized,image_387.jpg,Raam,0.0
resized,image_388.jpg,Deur,0.9331
resized,image_388.jpg,Raam,0.834
resized,image_388.jpg,Raam,0.8502
resized,image_388.jpg,Raam,0.7829
resized,image_388.jpg,Raam,0.8234
resized,image_389.jpg,Raam,0.9288
resized,image_389.jpg,Raam,0.944
resized,image_389.jpg,Raam,0.8893
resized,image_389.jpg,Deur,0.9443
resized,image_389.jpg,Raam,0.0
resized,image_389.jpg,Raam,0.0
resized,image_389.jpg,Raam,0.9235
resized,image_389.jpg,Raam,0.9324
resized,image_389.jpg,Raam,0.9158
resized,image_389.jpg,Deur,0.9536
resized,image_389.jpg,Raam,0.5836
resized,image_389.jpg,Raam,0.0
resized,image_389.jpg,Raam,0.6063
resized,image_391.jpg,Deur,0.9406
resized,image_391.jpg,Raam,0.0
resized,image_391.jpg,Raam,0.9185
resized,image_391.jpg,Deur,0.0
resized,image_391.jpg,Raam,0.0
resized,image_391.jpg,Raam,0.0
resized,image_391.jpg,Raam,0.0
resized,image_393.jpg,Raam,0.9805
resized,image_393.jpg,Deur,0.9702
resized,image_393.jpg,Raam,0.9496
resized,image_393.jpg,Raam,0.9655
resized,image_393.jpg,Raam,0.9504
resized,image_393.jpg,Deur,0.9175
resized,image_393.jpg,Raam,0.9772
resized,image_393.jpg,Raam,0.9666
resized,image_393.jpg,Deur,0.9713
resized,image_393.jpg,Raam,0.9426
resized,image_394.jpg,Raam,0.0
resized,image_394.jpg,Raam,0.8395
resized,image_394.jpg,Raam,0.0
resized,image_394.jpg,Raam,0.0
resized,image_394.jpg,Deur,0.9368
resized,image_394.jpg,Deur,0.6565
resized,image_395.jpg,Raam,0.9133
resized,image_395.jpg,Raam,0.8833
resized,image_395.jpg,Raam,0.9402
resized,image_395.jpg,Raam,0.0
resized,image_395.jpg,Deur,0.8902
resized,image_395.jpg,Raam,0.9584
resized,image_398.jpg,Deur,0.0
resized,image_398.jpg,Raam,0.9557
resized,image_398.jpg,Raam,0.9165
resized,image_398.jpg,Raam,0.9636
resized,image_398.jpg,Raam,0.8986
resized,image_398.jpg,Raam,0.0
resized,image_398.jpg,Raam,0.9699
resized,image_398.jpg,Raam,0.8242
resized,image_398.jpg,Raam,0.8408
resized,image_398.jpg,Zonnepaneel,0.913
resized,image_398.jpg,Raam,0.9586
resized,image_398.jpg,Raam,0.4624
resized,image_4.jpg,Raam,0.8709
resized,image_4.jpg,Raam,0.0
resized,image_4.jpg,Raam,0.0
resized,image_4.jpg,Zonnepaneel,0.7303
resized,image_4.jpg,Raam,0.0
resized,image_4.jpg,Raam,0.9092
resized,image_4.jpg,Raam,0.0
resized,image_40.jpg,Deur,0.9366
resized,image_40.jpg,Deur,0.9509
resized,image_40.jpg,Raam,0.866
resized,image_40.jpg,Raam,0.0
resized,image_40.jpg,Raam,0.0
resized,image_40.jpg,Raam,0.0
resized,image_40.jpg,Raam,0.8253
resized,image_401.jpg,Deur,0.8666
resized,image_401.jpg,Deur,0.9565
resized,image_401.jpg,Raam,0.9447
resized,image_401.jpg,Raam,0.9241
resized,image_401.jpg,Raam,0.9031
resized,image_401.jpg,Raam,0.9333
resized,image_401.jpg,Raam,0.9509
resized,image_401.jpg,Raam,0.6543
resized,image_401.jpg,Deur,0.5903
resized,image_401.jpg,Raam,0.9261
resized,image_402.jpg,Raam,0.4529
resized,image_402.jpg,Raam,0.0
resized,image_402.jpg,Raam,0.0
resized,image_402.jpg,Raam,0.9271
resized,image_402.jpg,Deur,0.9463
resized,image_402.jpg,Raam,0.5477
resized,image_402.jpg,Raam,0.9485
resized,image_403.jpg,Raam,0.9474
resized,image_403.jpg,Raam,0.9402
resized,image_403.jpg,Raam,0.7906
resized,image_403.jpg,Raam,0.783
resized,image_403.jpg,Raam,0.9436
resized,image_403.jpg,Raam,0.0
resized,image_403.jpg,Deur,0.8007
resized,image_405.jpg,Deur,0.85
resized,image_405.jpg,Raam,0.8431
resized,image_405.jpg,Raam,0.913
resized,image_405.jpg,Raam,0.0
resized,image_406.jpg,Raam,0.9185
resized,image_406.jpg,Raam,0.8967
resized,image_406.jpg,Deur,0.681
resized,image_406.jpg,Zonnepaneel,0.0
resized,image_406.jpg,Raam,0.8805
resized,image_406.jpg,Raam,0.0
resized,image_406.jpg,Raam,0.0
resized,image_406.jpg,Raam,0.0
resized,image_407.jpg,Raam,0.8829
resized,image_407.jpg,Deur,0.9118
resized,image_407.jpg,Raam,0.0
resized,image_407.jpg,Raam,0.8828
resized,image_407.jpg,Raam,0.4953
resized,image_407.jpg,Raam,0.0
resized,image_407.jpg,Raam,0.9345
resized,image_407.jpg,Deur,0.9368
resized,image_408.jpg,Deur,0.967
resized,image_408.jpg,Raam,0.5535
resized,image_408.jpg,Raam,0.0
resized,image_408.jpg,Raam,0.9419
resized,image_41.jpg,Raam,0.9025
resized,image_41.jpg,Deur,0.9463
resized,image_41.jpg,Raam,0.8779
resized,image_41.jpg,Raam,0.9468
resized,image_41.jpg,Raam,0.0
resized,image_41.jpg,Raam,0.0
resized,image_41.jpg,Raam,0.0
resized,image_41.jpg,Raam,0.0
resized,image_410.jpg,Raam,0.9634
resized,image_410.jpg,Raam,0.9265
resized,image_410.jpg,Raam,0.9445
resized,image_410.jpg,Raam,0.9162
resized,image_410.jpg,Raam,0.9402
resized,image_410.jpg,Raam,0.8902
resized,image_410.jpg,Deur,0.4412
resized,image_410.jpg,Raam,0.9752
resized,image_410.jpg,Deur,0.0
resized,image_410.jpg,Raam,0.3276
resized,image_410.jpg,Raam,0.9301
resized,image_410.jpg,Raam,0.0
resized,image_410.jpg,Raam,0.4198
resized,image_410.jpg,Raam,0.5368
resized,image_410.jpg,Deur,0.9358
resized,image_411.jpg,Raam,0.8675
resized,image_411.jpg,Deur,0.6101
resized,image_411.jpg,Raam,0.8314
resized,image_411.jpg,Raam,0.9243
resized,image_414.jpg,Zonnepaneel,0.9429
resized,image_414.jpg,Raam,0.8919
resized,image_414.jpg,Raam,0.0
resized,image_415.jpg,Raam,0.9312
resized,image_415.jpg,Raam,0.9591
resized,image_415.jpg,Raam,0.6797
resized,image_415.jpg,Deur,0.9631
resized,image_416.jpg,Deur,0.8765
resized,image_416.jpg,Deur,0.9058
resized,image_416.jpg,Raam,0.8085
resized,image_416.jpg,Raam,0.9376
resized,image_416.jpg,Raam,0.9745
resized,image_417.jpg,Raam,0.8579
resized,image_417.jpg,Raam,0.8931
resized,image_417.jpg,Raam,0.9161
resized,image_417.jpg,Raam,0.0
resized,image_417.jpg,Raam,0.8722
resized,image_417.jpg,Raam,0.0
resized,image_418.jpg,Deur,0.9236
resized,image_418.jpg,Raam,0.624
resized,image_418.jpg,Raam,0.9182
resized,image_418.jpg,Raam,0.844
resized,image_418.jpg,Raam,0.6126
resized,image_418.jpg,Raam,0.9423
resized,image_418.jpg,Raam,0.8709
resized,image_42.jpg,Raam,0.9561
resized,image_42.jpg,Raam,0.0
resized,image_42.jpg,Raam,0.0
resized,image_42.jpg,Raam,0.0
resized,image_42.jpg,Raam,0.0
resized,image_42.jpg,Raam,0.0
resized,image_42.jpg,Raam,0.0
resized,image_42.jpg,Raam,0.0
resized,image_42.jpg,Raam,0.9219
resized,image_42.jpg,Raam,0.3613
resized,image_420.jpg,Deur,0.9657
resized,image_420.jpg,Raam,0.4524
resized,image_420.jpg,Raam,0.0
resized,image_420.jpg,Zonnepaneel,0.0
resized,image_420.jpg,Raam,0.0
resized,image_420.jpg,Zonnepaneel,0.0
resized,image_421.jpg,Raam,0.8986
resized,image_421.jpg,Raam,0.0
resized,image_421.jpg,Raam,0.9023
resized,image_423.jpg,Raam,0.8844
resized,image_423.jpg,Raam,0.862
resized,image_423.jpg,Raam,0.0
resized,image_423.jpg,Raam,0.0
resized,image_423.jpg,Raam,0.9271
resized,image_423.jpg,Raam,0.921
resized,image_423.jpg,Raam,0.0
resized,image_423.jpg,Raam,0.5589
resized,image_424.jpg,Deur,0.9812
resized,image_424.jpg,Deur,0.9541
resized,image_424.jpg,Raam,0.8702
resized,image_424.jpg,Raam,0.8846
resized,image_424.jpg,Raam,0.8867
resized,image_424.jpg,Raam,0.8479
resized,image_424.jpg,Raam,0.937
resized,image_424.jpg,Raam,0.9022
resized,image_424.jpg,Raam,0.921
resized,image_425.jpg,Raam,0.0
resized,image_425.jpg,Deur,0.729
resized,image_425.jpg,Deur,0.9692
resized,image_426.jpg,Raam,0.5039
resized,image_426.jpg,Deur,0.9313
resized,image_426.jpg,Raam,0.0
resized,image_427.jpg,Raam,0.8941
resized,image_427.jpg,Raam,0.8847
resized,image_427.jpg,Raam,0.5977
resized,image_428.jpg,Raam,0.9095
resized,image_428.jpg,Raam,0.5929
resized,image_428.jpg,Deur,0.9004
resized,image_428.jpg,Raam,0.9136
resized,image_429.jpg,Raam,0.9655
resized,image_429.jpg,Raam,0.9429
resized,image_429.jpg,Raam,0.8858
resized,image_429.jpg,Raam,0.917
resized,image_429.jpg,Raam,0.6649
resized,image_429.jpg,Raam,0.6423
resized,image_429.jpg,Raam,0.0
resized,image_429.jpg,Raam,0.944
resized,image_429.jpg,Raam,0.0
resized,image_429.jpg,Deur,0.0
resized,image_429.jpg,Raam,0.6309
resized,image_43.jpg,Raam,0.9036
resized,image_43.jpg,Raam,0.8997
resized,image_43.jpg,Raam,0.0
resized,image_43.jpg,Deur,0.9589
resized,image_43.jpg,Raam,0.0
resized,image_43.jpg,Raam,0.0
resized,image_430.jpg,Raam,0.8853
resized,image_430.jpg,Zonnepaneel,0.9263
resized,image_431.jpg,Raam,0.9702
resized,image_431.jpg,Raam,0.955
resized,image_431.jpg,Raam,0.9258
resized,image_431.jpg,Deur,0.9292
resized,image_431.jpg,Raam,0.5624
resized,image_431.jpg,Raam,0.5477
resized,image_431.jpg,Raam,0.9221
resized,image_431.jpg,Raam,0.5682
resized,image_431.jpg,Raam,0.9591
resized,image_431.jpg,Raam,0.5688
resized,image_431.jpg,Raam,0.9331
resized,image_431.jpg,Raam,0.8977
resized,image_433.jpg,Raam,0.0
resized,image_433.jpg,Raam,0.0
resized,image_433.jpg,Raam,0.8589
resized,image_433.jpg,Deur,0.8598
resized,image_433.jpg,Raam,0.491
resized,image_434.jpg,Raam,0.9675
resized,image_434.jpg,Raam,0.0
resized,image_435.jpg,Deur,0.9551
resized,image_435.jpg,Deur,0.9694
resized,image_436.jpg,Raam,0.0
resized,image_436.jpg,Raam,0.0
resized,image_436.jpg,Raam,0.9542
resized,image_436.jpg,Raam,0.9457
resized,image_436.jpg,Raam,0.9318
resized,image_436.jpg,Raam,0.3337
resized,image_436.jpg,Raam,0.3761
resized,image_437.jpg,Raam,0.8349
resized,image_44.jpg,Raam,0.9139
resized,image_44.jpg,Raam,0.6025
resized,image_440.jpg,Deur,0.9592
resized,image_440.jpg,Raam,0.9715
resized,image_440.jpg,Raam,0.9605
resized,image_440.jpg,Raam,0.0
resized,image_440.jpg,Raam,0.0
resized,image_440.jpg,Raam,0.9387
resized,image_440.jpg,Raam,0.6062
resized,image_440.jpg,Deur,0.6938
resized,image_440.jpg,Raam,0.0
resized,image_440.jpg,Raam,0.0
resized,image_442.jpg,Raam,0.9225
resized,image_442.jpg,Raam,0.9364
resized,image_442.jpg,Raam,0.9355
resized,image_442.jpg,Raam,0.9099
resized,image_442.jpg,Raam,0.8791
resized,image_442.jpg,Raam,0.8948
resized,image_442.jpg,Raam,0.9349
resized,image_442.jpg,Raam,0.8766
resized,image_442.jpg,Raam,0.0
resized,image_442.jpg,Raam,0.8947
resized,image_442.jpg,Deur,0.9553
resized,image_443.jpg,Raam,0.7969
resized,image_443.jpg,Raam,0.9271
resized,image_443.jpg,Raam,0.9386
resized,image_443.jpg,Raam,0.7701
resized,image_445.jpg,Raam,0.876
resized,image_445.jpg,Raam,0.9097
resized,image_446.jpg,Raam,0.9124
resized,image_446.jpg,Raam,0.9425
resized,image_446.jpg,Raam,0.6675
resized,image_446.jpg,Raam,0.7716
resized,image_447.jpg,Deur,0.9392
resized,image_447.jpg,Deur,0.9306
resized,image_447.jpg,Raam,0.9295
resized,image_447.jpg,Raam,0.8997
resized,image_447.jpg,Raam,0.9695
resized,image_447.jpg,Raam,0.891
resized,image_448.jpg,Raam,0.9342
resized,image_448.jpg,Raam,0.0
resized,image_449.jpg,Raam,0.8843
resized,image_449.jpg,Raam,0.898
resized,image_449.jpg,Raam,0.9072
resized,image_45.jpg,Raam,0.9359
resized,image_45.jpg,Raam,0.8295
resized,image_45.jpg,Raam,0.251
resized,image_450.jpg,Deur,0.9583
resized,image_452.jpg,Deur,0.897
resized,image_452.jpg,Deur,0.9723
resized,image_453.jpg,Raam,0.9284
resized,image_453.jpg,Raam,0.8653
resized,image_453.jpg,Raam,0.8141
resized,image_453.jpg,Raam,0.0
resized,image_453.jpg,Raam,0.772
resized,image_453.jpg,Raam,0.0
resized,image_453.jpg,Zonnepaneel,0.0
resized,image_453.jpg,Raam,0.0
resized,image_455.jpg,Raam,0.9164
resized,image_455.jpg,Raam,0.9426
resized,image_455.jpg,Raam,0.8928
resized,image_455.jpg,Raam,0.9054
resized,image_455.jpg,Deur,0.9548
resized,image_455.jpg,Raam,0.8854
resized,image_455.jpg,Raam,0.8238
resized,image_455.jpg,Raam,0.5818
resized,image_455.jpg,Raam,0.5969
resized,image_455.jpg,Raam,0.8886
resized,image_455.jpg,Raam,0.6296
resized,image_455.jpg,Deur,0.9451
resized,image_455.jpg,Raam,0.8524
resized,image_455.jpg,Raam,0.0
resized,image_455.jpg,Deur,0.0
resized,image_455.jpg,Deur,0.9525
resized,image_455.jpg,Raam,0.9245
resized,image_456.jpg,Raam,0.8639
resized,image_456.jpg,Deur,0.9433
resized,image_456.jpg,Deur,0.9625
resized,image_457.jpg,Zonnepaneel,0.93
resized,image_457.jpg,Deur,0.9212
resized,image_457.jpg,Zonnepaneel,0.0
resized,image_457.jpg,Raam,0.8063
resized,image_457.jpg,Raam,0.8832
resized,image_457.jpg,Raam,0.9045
resized,image_458.jpg,Deur,0.9029
resized,image_458.jpg,Deur,0.0
resized,image_459.jpg,Raam,0.8784
resized,image_459.jpg,Raam,0.9246
resized,image_459.jpg,Raam,0.9647
resized,image_459.jpg,Deur,0.8012
resized,image_459.jpg,Raam,0.0
resized,image_46.jpg,Deur,0.0
resized,image_46.jpg,Raam,0.9452
resized,image_46.jpg,Deur,0.9359
resized,image_46.jpg,Raam,0.0
resized,image_46.jpg,Raam,0.3691
resized,image_461.jpg,Raam,0.8792
resized,image_461.jpg,Raam,0.953
resized,image_461.jpg,Raam,0.9475
resized,image_461.jpg,Raam,0.652
resized,image_461.jpg,Raam,0.9672
resized,image_461.jpg,Raam,0.8988
resized,image_461.jpg,Raam,0.9368
resized,image_462.jpg,Raam,0.951
resized,image_462.jpg,Raam,0.9461
resized,image_462.jpg,Raam,0.0027
resized,image_462.jpg,Raam,0.9397
resized,image_463.jpg,Zonnepaneel,0.4632
resized,image_463.jpg,Zonnepaneel,0.4582
resized,image_463.jpg,Raam,0.0
resized,image_463.jpg,Deur,0.9245
resized,image_465.jpg,Deur,0.9533
resized,image_465.jpg,Raam,0.9135
resized,image_465.jpg,Deur,0.8908
resized,image_465.jpg,Raam,0.7861
resized,image_465.jpg,Raam,0.455
resized,image_466.jpg,Raam,0.8761
resized,image_466.jpg,Raam,0.769
resized,image_466.jpg,Deur,0.8049
resized,image_467.jpg,Raam,0.8014
resized,image_467.jpg,Deur,0.9253
resized,image_467.jpg,Raam,0.7646
resized,image_467.jpg,Raam,0.9026
resized,image_467.jpg,Raam,0.8752
resized,image_469.jpg,Deur,0.7657
resized,image_469.jpg,Raam,0.9182
resized,image_469.jpg,Raam,0.951
resized,image_469.jpg,Raam,0.9566
resized,image_469.jpg,Raam,0.0
resized,image_469.jpg,Raam,0.9075
resized,image_47.jpg,Deur,0.9531
resized,image_47.jpg,Raam,0.0
resized,image_47.jpg,Raam,0.9102
resized,image_47.jpg,Deur,0.0
resized,image_470.jpg,Deur,0.9537
resized,image_470.jpg,Raam,0.8919
resized,image_470.jpg,Raam,0.8841
resized,image_470.jpg,Raam,0.8873
resized,image_470.jpg,Raam,0.9006
resized,image_470.jpg,Raam,0.0
resized,image_470.jpg,Raam,0.0
resized,image_470.jpg,Raam,0.0
resized,image_470.jpg,Raam,0.5673
resized,image_470.jpg,Deur,0.0
resized,image_470.jpg,Raam,0.9455
resized,image_470.jpg,Raam,0.0
